127.0.0.1 - - [09/Apr/2018:12:53:37 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:01:20 +0530] "GET /papi-front/view/feedBackView.html HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:01:20 +0530] "GET /papi-front/view/feedBackListView.html HTTP/1.1" 200 1416
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:45 +0530] "GET /papi-front/view/scheduler.html HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:45 +0530] "GET /papi-front/view/scheduleCalender.html HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:45 +0530] "GET /papi-front/css/semantic.min.css HTTP/1.1" 200 522038
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:45 +0530] "GET /images/btightyellow.jpg HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:46 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 404 1152
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:46 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff HTTP/1.1" 404 1151
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:46 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.ttf HTTP/1.1" 404 1150
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:06:52 +0530] "GET /papi-front/view/chatScreen.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:07:01 +0530] "GET /papi-front/view/user_registration.html HTTP/1.1" 200 1782
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:07:03 +0530] "GET /papi-front/view/userAutoCreateView.html HTTP/1.1" 200 1383
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:10:56 +0530] "GET /images/btightyellow.jpg HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:10:56 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 404 1152
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:10:56 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff HTTP/1.1" 404 1151
0:0:0:0:0:0:0:1 - - [09/Apr/2018:13:10:56 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.ttf HTTP/1.1" 404 1150
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:09:09 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:12:18 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/ HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2446
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:01 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:05 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:07 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:07 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2704
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:07 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:07 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:07 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:10 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:17:10 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/ HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2569
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:19 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:23 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:24 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:24 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2704
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:24 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:24 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:18:24 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:04 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:04 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:04 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2570
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:04 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:09 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:09 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:09 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2570
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:19:21 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/ HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:20:43 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:04 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:23 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:58 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:58 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:58 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:59 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2704
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:59 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:59 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:21:59 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:03 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:03 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:03 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:03 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/ HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:10 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:12 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:12 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2686
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:12 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:12 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:42:12 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/ HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2720
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:39 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:41 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:41 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2686
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:41 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:41 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:43:41 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:45:07 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:45:07 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:45:07 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:45:11 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:45:11 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:21 +0530] "GET /papi-front/ HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:21 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:21 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:21 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2713
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:21 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:38 +0530] "GET /papi-front/ HTTP/1.1" 200 1715
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:38 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:57:38 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:30 +0530] "GET /papi-front/ HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:30 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:30 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:48 +0530] "GET /papi-front/ HTTP/1.1" 200 1715
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:48 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:48 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2712
0:0:0:0:0:0:0:1 - - [09/Apr/2018:16:58:48 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:02:04 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:02:04 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:02:04 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:02:04 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2738
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:02:04 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:47 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:47 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:47 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2770
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:47 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:50 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:50 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:04:50 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:04 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:04 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2773
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:04 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:07 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:07 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:07 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:30 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:30 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:30 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:39 +0530] "GET /papi-front/view/scheduler.html HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:39 +0530] "GET /papi-front/view/feedBackListView.html HTTP/1.1" 200 1416
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:39 +0530] "GET /papi-front/view/scheduleCalender.html HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:39 +0530] "GET /images/btightyellow.jpg HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:43 +0530] "GET /papi-front/css/semantic.min.css HTTP/1.1" 200 522038
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:43 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 404 1152
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:43 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff HTTP/1.1" 404 1151
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:43 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.ttf HTTP/1.1" 404 1150
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:45 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:45 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:45 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:47 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:47 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:05:55 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:07:50 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:07:50 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:07:50 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:07:50 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2793
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:07:50 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:03 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:03 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:38 +0530] "GET /papi-front/view/group_registration.html HTTP/1.1" 200 1035
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:38 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 1624
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:46 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:46 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:11:46 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:12:48 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:12:48 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:12:48 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:12:53 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:12:53 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/ HTTP/1.1" 200 1715
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2228
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 2239
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2766
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:01 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 6092
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:03 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:04 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:04 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 2793
